"chr"	"marker"	"cm"	"mb"	"sp"
11	"scaffold3805_71274"	54.6	13.095665	"csem"
11	"scaffold1129_45153"	55.4	9.976408	"csem"
11	"Scaffold000136_672"	72.3	16.369664	"csem"
11	"scaffold3281_990"	23.2	0.844707	"csem"
11	"scaffold7687_71823"	22.8	3.144462	"csem"
11	"scaffold374_18282"	79	20.330842	"csem"
11	"hncyse141"	71.8	11.997552	"csem"
11	"scaffold346_17345"	47	5.626818	"csem"
11	"cyse107"	58.5	14.685663	"csem"
11	"scaffold710_32178"	28.4	3.347361	"csem"
11	"cyse210"	56.4	17.252796	"csem"
11	"scaffold46_1826"	12.8	1.018766	"csem"
11	"scaffold2267_65927"	41	6.34652	"csem"
11	"scaffold3330_70410"	11.1	1.394995	"csem"
11	"Scaffold076312"	63.9	16.64035	"csem"
11	"cyse87"	62.6	14.936603	"csem"
12	"scaffold317_16838"	42.7	14.715568	"csem"
12	"hsts-k"	27.9	6.791985	"csem"
12	"scaffold6507_71698"	63.7	16.200537	"csem"
12	"scaffold2679_68850"	40	8.783936	"csem"
12	"cyse86"	30	9.912186	"csem"
12	"scaffold7854_71905"	15.4	4.507924	"csem"
12	"hsts-k"	27.9	6.791841	"csem"
12	"scaffold3538_70710"	79.2	16.385231	"csem"
12	"scaffold1816_59732"	16.2	0.729218	"csem"
12	"cyse190"	26.2	14.856423	"csem"
12	"Scaffold000334"	24	5.786894	"csem"
12	"scaffold583_19055"	56.2	16.48031	"csem"
12	"scaffold1784_59258"	31.7	7.00734	"csem"
12	"Scaffold080443"	38.7	15.488249	"csem"
12	"scaffold317_16808"	41.6	14.837372	"csem"
12	"scaffold1784_59253"	17.5	6.978852	"csem"
12	"scaffold3647_70722"	13.6	4.249799	"csem"
12	"hncyse5"	21.4	5.322999	"csem"
12	"scaffold3908_70949"	12.1	5.172289	"csem"
12	"scaffold51_1364"	6.6	1.471207	"csem"
12	"scaffold3931_70955"	59.9	16.830481	"csem"
12	"Scaffold076174"	34.1	8.242568	"csem"
12	"cyse266"	9.2	0.384028	"csem"
12	"scaffold782_35153"	17.8	3.983427	"csem"
12	"scaffold1722_950"	35.4	7.19223	"csem"
12	"scaffold2755_69081"	31.6	6.521948	"csem"
12	"scaffold5512_71554"	19.9	0.800338	"csem"
12	"hncse131"	37	9.101517	"csem"
12	"scaffold113_5945"	3.4	3.373821	"csem"
12	"scaffold255_9681"	5.4	2.985057	"csem"
12	"scaffold2079_63850"	22.7	4.535006	"csem"
12	"cyse278"	2	6.907247	"csem"
12	"scaffold1785_59319"	30.9	8.691027	"csem"
12	"scaffold113_5940"	7.3	3.366914	"csem"
12	"scaffold5512_71554"	19.9	3.415478	"csem"
13	"Scaffold080440"	0	3.896842	"csem"
13	"scaffold421_14330"	50.1	13.247442	"csem"
13	"cyse291"	26.5	5.741484	"csem"
13	"hncse217"	23.3	4.871355	"csem"
13	"scaffold2135_64163"	19.7	3.469024	"csem"
13	"scaffold1889_61211"	8.7	2.560642	"csem"
13	"scaffold421_14330"	50.1	13.24768	"csem"
13	"scaffold189_841"	38.4	10.642484	"csem"
13	"scaffold856_37844"	48.1	18.838551	"csem"
13	"hncse63"	45.5	16.555728	"csem"
13	"scaffold844_23968"	36.1	7.146258	"csem"
13	"hncse11"	25	5.01384	"csem"
13	"csou38"	49.4	8.419248	"csem"
13	"scaffold667_31416"	63.6	20.821966	"csem"
13	"scaffold434_20553"	30.2	4.450079	"csem"
13	"scaffold452_22891"	48.6	14.422991	"csem"
13	"scaffold82_3397"	24.1	0.713068	"csem"
13	"scaffold292_14438"	47.6	12.776427	"csem"
13	"hncyse97"	40.3	12.231883	"csem"
13	"scaffold1446_53855"	15.1	5.095007	"csem"
13	"scaffold2001_62883"	48.3	21.466526	"csem"
13	"scaffold5709_71596"	22.4	5.054492	"csem"
13	"hncyse60"	9.5	0.654799	"csem"
13	"scaffold1582_56457"	55.7	17.292252	"csem"
13	"scaffold224_10839"	50.1	7.963062	"csem"
13	"scaffold548_26593"	47.2	20.548025	"csem"
13	"scaffold2725_68750"	32.6	5.8132	"csem"
13	"scaffold5060_71560"	15.9	3.281177	"csem"
13	"scaffold966_40257"	42.3	11.163325	"csem"
13	"scaffold1211_47503"	51.3	7.248509	"csem"
13	"cyse147"	21.7	5.19979	"csem"
13	"scaffold377_18985"	55	21.413815	"csem"
13	"scaffold771_34966"	52.5	15.610981	"csem"
13	"Scaffold077882"	33.7	4.093959	"csem"
13	"scaffold2391_66683"	37.1	11.030251	"csem"
14	"hncse43"	57.4	25.507108	"csem"
14	"scaffold368_18530"	19.2	17.948224	"csem"
14	"hncse22"	49.6	24.613371	"csem"
14	"scaffold1410_53118"	68.1	28.270299	"csem"
14	"scaffold1894_61818"	21.7	15.319074	"csem"
14	"scaffold2301_65872"	60.9	23.81583	"csem"
14	"hncse91"	17.8	8.369963	"csem"
14	"Scaffold075582"	67.6	28.634268	"csem"
14	"hncse116"	17.9	4.427045	"csem"
14	"scaffold645_30065"	28.6	12.511626	"csem"
14	"hncse231"	25.2	13.314304	"csem"
14	"scaffold90_4658"	42.6	20.62127	"csem"
14	"scaffold117_6029"	53.5	24.272685	"csem"
14	"scaffold4604_71363"	13.7	23.681165	"csem"
14	"scaffold442_21206"	15	9.579779	"csem"
14	"hncyse99"	9.5	7.875257	"csem"
14	"Scaffold000044"	69	24.102841	"csem"
14	"hncse43"	57.4	25.507041	"csem"
14	"scaffold1337_51158"	19.8	11.751165	"csem"
14	"scaffold154_8031"	55.7	23.70434	"csem"
14	"scaffold1435_53546"	66.5	27.650518	"csem"
14	"scaffold1484_54662"	35.5	20.297256	"csem"
14	"scaffold310_15530"	24.5	12.433093	"csem"
14	"scaffold237_8580"	64.7	27.436842	"csem"
14	"scaffold1894_61786"	20.2	15.072785	"csem"
14	"hncse176"	32.4	19.421158	"csem"
14	"cyse238"	74.2	26.18958	"csem"
14	"scaffold367_19332"	41.1	21.028948	"csem"
14	"scaffold1189_46715"	47.7	22.263895	"csem"
14	"scaffold709_32811"	40.8	17.08972	"csem"
14	"scaffold1278_49686"	12.5	1.417331	"csem"
14	"Scaffold075582"	67.6	12.264288	"csem"
14	"Scaffold000044"	69	28.186396	"csem"
14	"Scaffold000249_675"	29.9	17.674813	"csem"
14	"cyse292"	25.8	13.384118	"csem"
14	"Scaffold000025"	23	17.288268	"csem"
14	"ST19"	17.1	10.79711	"csem"
14	"Scaffold080345"	17.4	6.982901	"csem"
14	"scaffold1901_61969"	33.4	18.738166	"csem"
14	"scaffold2791_69083"	38.7	22.122212	"csem"
14	"scaffold1685_58230"	24.3	16.552123	"csem"
14	"scaffold1886_61068"	18.4	3.842896	"csem"
14	"scaffold3769_70902"	35.1	20.405004	"csem"
14	"scaffold1410_53106"	70.4	28.335919	"csem"
15	"scaffold1853_60495"	38.7	13.725789	"csem"
15	"scaffold251_12419"	29.5	1.567198	"csem"
15	"hncse181"	50.6	17.201079	"csem"
15	"scaffold7735_71828"	47.5	16.959464	"csem"
15	"scaffold589_18323"	21.2	15.44094	"csem"
15	"scaffold177_8916"	0	2.338012	"csem"
15	"hsts-e"	39	8.322017	"csem"
15	"scaffold697_31679"	43.2	16.463998	"csem"
15	"scaffold1536_55732"	49.9	17.157104	"csem"
15	"scaffold2778_859"	66.4	17.091125	"csem"
15	"scaffold68_2610"	30.6	1.058112	"csem"
15	"scaffold293_14390"	48.5	14.29944	"csem"
15	"scaffold3335_71053"	29.1	4.985702	"csem"
15	"scaffold2233_65380"	36.3	15.038772	"csem"
15	"scaffold2714_68695"	40.4	11.378689	"csem"
15	"hncyse124"	18.9	14.773051	"csem"
15	"ST15"	52.4	16.952474	"csem"
15	"Scaffold000320"	62.5	3.085327	"csem"
15	"Scaffold000003"	39.4	12.55092	"csem"
15	"scaffold1542_55459"	41	16.28932	"csem"
15	"scaffold426_20511"	30.7	2.700695	"csem"
15	"cyse160"	32.8	2.238701	"csem"
15	"scaffold3057_69884"	31	6.599836	"csem"
15	"Scaffold000344"	27.1	10.969508	"csem"
15	"scaffold4442_71330"	55.4	16.495968	"csem"
15	"Scaffold000320"	62.5	19.652963	"csem"
15	"cyse174"	32.1	3.372732	"csem"
15	"scaffold293_14390"	48.5	14.299656	"csem"
15	"hncyse124"	18.9	14.773275	"csem"
15	"hncse29"	30.3	9.500877	"csem"
15	"Scaffold000033"	26.4	0.733046	"csem"
15	"hsts-e"	39	8.321833	"csem"
15	"Scaffold000030_473"	32.3	4.263665	"csem"
15	"scaffold2250_65597"	5	1.265347	"csem"
15	"scaffold68_2610"	30.6	2.062905	"csem"
15	"scaffold4180_71193"	69.4	18.006951	"csem"
15	"scaffold2231_65418"	59.7	18.784376	"csem"
15	"scaffold1581_56746"	31.8	11.867189	"csem"
15	"csou16"	41.6	16.289036	"csem"
15	"scaffold775_34737"	19.8	9.486209	"csem"
15	"scaffold1932_62165"	58	18.529843	"csem"
15	"scaffold2250_65588"	8.3	1.301347	"csem"
15	"scaffold2366_737"	56.9	18.594846	"csem"
15	"scaffold251_12407"	12.8	1.456369	"csem"
16	"hncyse47"	24.8	10.277285	"csem"
16	"scaffold1777_59215"	36.8	14.194027	"csem"
16	"hncse273"	33.1	13.602547	"csem"
16	"scaffold399_19427"	52.1	16.730249	"csem"
16	"scaffold1227_48418"	31.8	13.148105	"csem"
16	"scaffold565_27838"	41.4	15.681608	"csem"
16	"Scaffold000052"	13.9	1.339913	"csem"
16	"scaffold1777_59208"	36.2	14.156084	"csem"
16	"scaffold48_1266"	58.8	17.200232	"csem"
16	"scaffold1788_60032"	19	10.926455	"csem"
16	"cyse98"	6.89999999999999	2.74	"csem"
16	"cyse289"	40	12.976565	"csem"
16	"csou22"	0	7.280481	"csem"
16	"Scaffold076143"	20.7	9.848754	"csem"
16	"scaffold1363_51755"	28.9	13.402687	"csem"
16	"gene116"	38.5	16.283203	"csem"
16	"hncse183"	62.9	17.588841	"csem"
16	"scaffold2735_68897"	47.2	16.874623	"csem"
16	"scaffold3116_70372"	68.1	18.046309	"csem"
16	"scaffold1102_44436"	7.89999999999999	2.564273	"csem"
16	"Scaffold000084"	22.5	10.529807	"csem"
16	"scaffold1557_55702"	54.8	16.441462	"csem"
16	"scaffold3116_70379"	61.8	18.07954	"csem"
16	"Scaffold076014"	55.2	16.756732	"csem"
16	"scaffold2046_63282"	67.2	1.803381	"csem"
16	"Scaffold080425"	69.5	18.616133	"csem"
16	"Scaffold074671"	30.4	11.780678	"csem"
16	"cyse90"	64	17.689148	"csem"
16	"scaffold850_36934"	34.3	13.800735	"csem"
16	"scaffold1788_60033"	17.8	10.955159	"csem"
16	"hncse85"	43	12.957713	"csem"
16	"Scaffold074339"	19.5	4.296473	"csem"
16	"cyse223"	14.8	9.061857	"csem"
16	"scaffold1526_55284"	72.1	15.028365	"csem"
17	"scaffold4658_71338"	34.3	4.055962	"csem"
17	"cyse161"	16.2	9.698995	"csem"
17	"sox9-1"	0.400000000000006	8.563347	"csem"
17	"cyse166"	17.7	9.664342	"csem"
17	"hsts-h"	23.8	9.450785	"csem"
17	"scaffold1054_43419"	0	2.495235	"csem"
17	"ST26"	31.2	9.663059	"csem"
17	"scaffold414_19940"	27.9	11.188578	"csem"
17	"sox9-1"	0.400000000000006	8.565282	"csem"
17	"cyse61"	32.1	12.048406	"csem"
17	"scaffold1240_49281"	18.4	10.324856	"csem"
17	"scaffold479_23523"	40.8	13.191092	"csem"
17	"sox9-1"	0.400000000000006	8.566452	"csem"
17	"hncyse90"	29.2	11.231316	"csem"
17	"hncse233"	39.7	11.127816	"csem"
17	"ST31"	2.30000000000001	0.459254	"csem"
17	"scaffold814_35282"	44.8	14.071506	"csem"
17	"hncyse110"	47	14.78533	"csem"
17	"Scaffold080437"	22.5	5.584598	"csem"
17	"cs101"	12.1	9.140324	"csem"
17	"scaffold4475_71287"	10.3	1.905746	"csem"
17	"scaffold7321_1165"	49.1	14.498037	"csem"
17	"scaffold681_31972"	18.8	8.87817	"csem"
17	"hncse127"	37.4	7.473362	"csem"
17	"scaffold7277_1163"	57.6	14.61288	"csem"
17	"hncyse37"	16.9	2.888095	"csem"
17	"hsts-h"	23.8	7.652924	"csem"
17	"Scaffold078839"	20.4	6.267131	"csem"
17	"scaffold198_9634"	68.9	13.86297	"csem"
17	"cyse80"	35.2	12.660629	"csem"
17	"Scaffold000225"	52.4	14.435386	"csem"
17	"cyse166"	17.7	9.663611	"csem"
17	"cyse204"	28.4	11.470014	"csem"
17	"scaffold1291_50712"	55.7	15.258778	"csem"
17	"cyse204"	28.4	14.673143	"csem"
17	"scaffold4451_1100"	49.9	16.145443	"csem"
18	"cyse111"	45	7.455135	"csem"
18	"scaffold2068_63631"	68.5	11.695588	"csem"
18	"scaffold2058_63244"	54.2	4.485219	"csem"
18	"scaffold532_25089"	67.2	15.020871	"csem"
18	"scaffold1170_46055"	76.2	14.466078	"csem"
18	"scaffold86_3546"	54.9	8.920024	"csem"
18	"scaffold1665_58308"	60.3	11.499293	"csem"
18	"scaffold3355_70439"	57.3	4.378547	"csem"
18	"csou34"	0	2.945309	"csem"
18	"scaffold1665_58308"	60.3	11.496791	"csem"
18	"scaffold2068_63627"	57.2	11.721371	"csem"
18	"scaffold547_25916"	42	2.91422	"csem"
18	"scaffold2058_63242"	52.6	4.51138	"csem"
18	"csou33"	30.3	2.945309	"csem"
18	"scaffold1213_48105"	56	4.241546	"csem"
18	"scaffold547_25905"	40.9	8.488354	"csem"
18	"scaffold1665_58305"	61.3	11.542068	"csem"
18	"csou32"	49.6	12.111985	"csem"
18	"scaffold93_3826"	51.8	14.148707	"csem"
18	"scaffold1665_58308"	60.3	11.49671	"csem"
18	"hncse26"	36.7	8.891318	"csem"
18	"scaffold2632_68357"	26.7	2.023648	"csem"
18	"scaffold2065_63431"	50.9	10.509034	"csem"
18	"scaffold93_3826"	51.8	14.162415	"csem"
18	"scaffold86_3568"	43.5	8.793907	"csem"
18	"cyse13"	48.7	9.869659	"csem"
18	"scaffold93_3826"	51.8	14.156974	"csem"
18	"scaffold2063_63713"	22	3.737083	"csem"
18	"scaffold3198_70312"	45.6	5.322902	"csem"
18	"scaffold2495_67575"	14.8	5.490692	"csem"
19	"cyse66"	38.9	13.200313	"csem"
19	"scaffold1865_60496"	40.5	14.48461	"csem"
19	"hsts-J"	63.7	15.862745	"csem"
19	"scaffold1865_60496"	40.5	14.48422	"csem"
19	"scaffold268_1368"	29.9	9.440393	"csem"
19	"scaffold556_26262"	38.3	7.721201	"csem"
19	"scaffold1118_45406"	54.5	5.744755	"csem"
19	"scaffold138_8327"	12.8	3.565141	"csem"
19	"ST30"	24.9	5.9774	"csem"
19	"hncse3"	65.6	16.386547	"csem"
19	"scaffold6462_71684"	41.9	14.827246	"csem"
19	"scaffold1797_59428"	72.1	17.742997	"csem"
19	"cyse277"	37.7	7.881021	"csem"
19	"hncse174"	33.4	7.758833	"csem"
19	"scaffold556_26255"	32.2	7.660082	"csem"
19	"Scaffold000098"	36.4	12.340943	"csem"
19	"scaffold6462_71684"	41.9	14.826513	"csem"
19	"scaffold2841_69827"	6.3	0.233852	"csem"
19	"hncse170"	28.5	5.600436	"csem"
19	"scaffold169_8277"	46.1	14.987778	"csem"
19	"scaffold1876_60931"	52.8	14.921978	"csem"
19	"hncse150"	32.8	8.437933	"csem"
19	"hncse163"	0	3.215196	"csem"
19	"hncse64"	24.5	10.14356	"csem"
19	"scaffold6975_71737"	51.5	14.563935	"csem"
19	"scaffold169_8279"	44.2	14.995382	"csem"
19	"scaffold1677_58093"	45.4	15.015285	"csem"
19	"hncse236"	55.8	14.050233	"csem"
19	"scaffold1865_60496"	38.2	14.48422	"csem"
19	"hncse236"	55.8	15.504341	"csem"
19	"scaffold1865_60496"	38.2	14.48461	"csem"
19	"scaffold1461_54027"	40.7	13.521245	"csem"
19	"scaffold72_2796"	43.7	14.612711	"csem"
20	"scaffold822_35662"	15.9	9.258609	"csem"
20	"scaffold1153_47001"	37.2	13.551365	"csem"
20	"scaffold637_29532"	4.4	0.133881	"csem"
20	"csou41"	0	0.519302	"csem"
20	"scaffold754_33566"	21.5	10.732092	"csem"
20	"ghrh-ssr"	16.9	9.322151	"csem"
20	"ghrh-ssr"	16.9	9.320445	"csem"
20	"scaffold4761_1107"	27.6	14.440048	"csem"
20	"scaffold1232_48977"	33	13.136309	"csem"
20	"csou37"	30	13.524203	"csem"
20	"scaffold1108_45058"	24.2	11.172231	"csem"
20	"hncse177"	15.1	14.316519	"csem"
20	"scaffold309_15553"	23.2	10.578947	"csem"
20	"scaffold637_29530"	1.4	0.163801	"csem"
20	"csou07"	17.6	9.258415	"csem"
20	"hncse182"	12.4	6.942335	"csem"
20	"ghrh-ssr"	16.9	9.319033	"csem"
20	"scaffold255_12500"	7.3	0.754885	"csem"
20	"scaffold309_15574"	21.1	10.423809	"csem"
20	"Scaffold075463"	8	4.330745	"csem"
20	"scaffold7825_71863"	25	5.465598	"csem"
20	"scaffold1643_57851"	5.2	0.195518	"csem"
20	"scaffold7825_71863"	25	13.59867	"csem"
20	"scaffold1108_45079"	34.8	11.023616	"csem"
20	"scaffold450_21173"	18.3	9.10261	"csem"
20	"scaffold450_21180"	13.8	9.08184	"csem"
