"chr"	"marker"	"cm"	"mb"	"sp"
"3"	"610"	19.2979	11.75	"dmel"
"3"	"611"	19.3976	11.85	"dmel"
"3"	"612"	19.509	11.95	"dmel"
"3"	"613"	19.6556	12.05	"dmel"
"3"	"614"	19.8667	12.15	"dmel"
"3"	"615"	20.24785	12.25	"dmel"
"3"	"616"	20.3534	12.35	"dmel"
"3"	"617"	20.44135	12.45	"dmel"
"3"	"618"	20.69935	12.55	"dmel"
"3"	"619"	21.07465	12.65	"dmel"
"3"	"620"	21.2271	12.75	"dmel"
"3"	"621"	21.3268	12.85	"dmel"
"3"	"622"	21.3913	12.95	"dmel"
"3"	"623"	21.5379	13.05	"dmel"
"3"	"624"	21.79005	13.15	"dmel"
"3"	"625"	21.83695	13.25	"dmel"
"3"	"626"	21.878	13.35	"dmel"
"3"	"627"	21.9718	13.45	"dmel"
"3"	"628"	22.1536	13.55	"dmel"
"3"	"629"	22.2533	13.65	"dmel"
"3"	"630"	22.45265	13.75	"dmel"
"3"	"631"	22.56405	13.85	"dmel"
"3"	"632"	22.64615	13.95	"dmel"
"3"	"633"	22.80445	14.05	"dmel"
"3"	"634"	22.89825	14.15	"dmel"
"3"	"635"	22.99795	14.25	"dmel"
"3"	"636"	23.08005	14.35	"dmel"
"3"	"637"	23.39085	14.45	"dmel"
"3"	"638"	23.4495	14.55	"dmel"
"3"	"639"	23.63715	14.65	"dmel"
"3"	"640"	23.6899	14.75	"dmel"
"3"	"641"	23.772	14.85	"dmel"
"3"	"642"	23.83065	14.95	"dmel"
"3"	"643"	23.8893	15.05	"dmel"
"3"	"644"	23.9362	15.15	"dmel"
"3"	"645"	24.12385	15.25	"dmel"
"3"	"646"	24.20595	15.35	"dmel"
"3"	"647"	24.2822	15.45	"dmel"
"3"	"648"	24.3115	15.55	"dmel"
"3"	"649"	24.41705	15.65	"dmel"
"3"	"650"	24.4698	15.75	"dmel"
"3"	"651"	24.48155	15.85	"dmel"
"3"	"652"	24.5226	15.95	"dmel"
"3"	"653"	24.54605	16.05	"dmel"
"3"	"654"	24.58125	16.15	"dmel"
"3"	"655"	24.6575	16.25	"dmel"
"3"	"656"	24.8334	16.35	"dmel"
"3"	"657"	25.03275	16.45	"dmel"
"3"	"658"	25.22625	16.55	"dmel"
"3"	"659"	25.367	16.65	"dmel"
"3"	"660"	25.5781	16.75	"dmel"
"3"	"661"	25.6602	16.85	"dmel"
"3"	"662"	25.94165	16.95	"dmel"
"3"	"663"	26.04135	17.05	"dmel"
"3"	"664"	26.1176	17.15	"dmel"
"3"	"665"	26.2349	17.25	"dmel"
"3"	"666"	26.29355	17.35	"dmel"
"3"	"667"	26.37565	17.45	"dmel"
"3"	"668"	26.3815	17.55	"dmel"
"3"	"669"	26.38735	17.65	"dmel"
"3"	"670"	26.4108	17.75	"dmel"
"3"	"671"	26.43425	17.85	"dmel"
"3"	"672"	26.53395	17.95	"dmel"
"3"	"673"	26.58085	18.05	"dmel"
"3"	"674"	26.61605	18.15	"dmel"
"3"	"675"	26.6395	18.25	"dmel"
"3"	"676"	26.6571	18.35	"dmel"
"3"	"677"	26.66885	18.45	"dmel"
"3"	"678"	26.6806	18.55	"dmel"
"3"	"679"	26.69235	18.65	"dmel"
"3"	"680"	26.7041	18.75	"dmel"
"3"	"681"	26.77445	18.85	"dmel"
"3"	"682"	26.7803	18.95	"dmel"
"3"	"683"	26.78615	19.05	"dmel"
"3"	"684"	26.8096	19.15	"dmel"
"3"	"685"	26.83305	19.25	"dmel"
"3"	"686"	26.83305	19.35	"dmel"
"3"	"687"	26.85065	19.45	"dmel"
"3"	"688"	26.8565	19.55	"dmel"
"3"	"689"	26.86825	19.65	"dmel"
"3"	"690"	26.8741	19.75	"dmel"
"3"	"691"	26.93275	19.85	"dmel"
"3"	"692"	26.9445	19.95	"dmel"
"3"	"693"	26.9738	20.05	"dmel"
"3"	"694"	26.97965	20.15	"dmel"
"3"	"695"	26.9914	20.25	"dmel"
"3"	"696"	26.9914	20.35	"dmel"
"3"	"697"	27.00315	20.45	"dmel"
"3"	"698"	27.03835	20.55	"dmel"
"3"	"699"	27.05595	20.65	"dmel"
"3"	"700"	27.0677	20.75	"dmel"
"3"	"701"	27.0677	20.85	"dmel"
"3"	"702"	27.185	20.95	"dmel"
"3"	"703"	27.24365	21.05	"dmel"
"3"	"704"	27.26125	21.15	"dmel"
"3"	"705"	27.2671	21.25	"dmel"
"3"	"706"	27.27295	21.35	"dmel"
"3"	"707"	27.27295	21.45	"dmel"
"3"	"708"	27.29055	21.55	"dmel"
"3"	"709"	27.29055	21.65	"dmel"
"3"	"710"	27.29055	21.75	"dmel"
"3"	"711"	27.29055	21.85	"dmel"
"3"	"712"	27.29055	21.95	"dmel"
"3"	"713"	27.2964	22.05	"dmel"
"3"	"714"	27.2964	22.15	"dmel"
"3"	"715"	27.43715	22.25	"dmel"
"3"	"716"	27.63065	22.35	"dmel"
"3"	"717"	27.64825	22.45	"dmel"
"3"	"718"	27.6541	22.55	"dmel"
"3"	"719"	27.6541	22.65	"dmel"
"3"	"720"	27.6541	22.75	"dmel"
"3"	"721"	27.66585	22.85	"dmel"
"3"	"722"	27.66585	22.95	"dmel"
"3"	"723"	27.66585	23.005772	"dmel"
"5"	"724"	0	0.05	"dmel"
"5"	"725"	0	0.15	"dmel"
"5"	"726"	0.0104	0.25	"dmel"
"5"	"727"	0.0554	0.35	"dmel"
"5"	"728"	0.07615	0.45	"dmel"
"5"	"729"	0.0969	0.55	"dmel"
"5"	"730"	0.16265	0.65	"dmel"
"5"	"731"	0.2838	0.75	"dmel"
"5"	"732"	0.3565	0.85	"dmel"
"5"	"733"	0.42225	0.95	"dmel"
"5"	"734"	0.55725	1.05	"dmel"
"5"	"735"	0.67145	1.15	"dmel"
"5"	"736"	0.7545	1.25	"dmel"
"5"	"737"	0.83065	1.35	"dmel"
"5"	"738"	1.0141	1.45	"dmel"
"5"	"739"	1.19065	1.55	"dmel"
"5"	"740"	1.2737	1.65	"dmel"
"5"	"741"	1.34295	1.75	"dmel"
"5"	"742"	1.50215	1.85	"dmel"
"5"	"743"	1.69945	1.95	"dmel"
"5"	"744"	1.77215	2.05	"dmel"
"5"	"745"	2.01445	2.15	"dmel"
"5"	"746"	2.11485	2.25	"dmel"
"5"	"747"	2.2187	2.35	"dmel"
"5"	"748"	2.281	2.45	"dmel"
"5"	"749"	2.5025	2.55	"dmel"
"5"	"750"	2.64095	2.65	"dmel"
"5"	"751"	2.9144	2.75	"dmel"
"5"	"752"	2.96285	2.85	"dmel"
"5"	"753"	3.06325	2.95	"dmel"
"5"	"754"	3.1221	3.05	"dmel"
"5"	"755"	3.18785	3.15	"dmel"
"5"	"756"	3.2917	3.25	"dmel"
"5"	"757"	3.354	3.35	"dmel"
"5"	"758"	3.46475	3.45	"dmel"
"5"	"759"	3.53745	3.55	"dmel"
"5"	"760"	3.59285	3.65	"dmel"
"5"	"761"	3.79705	3.75	"dmel"
"5"	"762"	4.02205	3.85	"dmel"
"5"	"763"	4.20205	3.95	"dmel"
"5"	"764"	4.3232	4.05	"dmel"
"5"	"765"	4.4651	4.15	"dmel"
"5"	"766"	4.5793	4.25	"dmel"
"5"	"767"	4.75585	4.35	"dmel"
"5"	"768"	4.8666	4.45	"dmel"
"5"	"769"	5.0708	4.55	"dmel"
"5"	"770"	5.3996	4.65	"dmel"
"5"	"771"	5.51035	4.75	"dmel"
"5"	"772"	5.61765	4.85	"dmel"
"5"	"773"	5.7734	4.95	"dmel"
"5"	"774"	6.02605	5.05	"dmel"
"5"	"775"	6.1022	5.15	"dmel"
"5"	"776"	6.35835	5.25	"dmel"
"5"	"777"	6.4899	5.35	"dmel"
"5"	"778"	6.57645	5.45	"dmel"
"5"	"779"	6.6699	5.55	"dmel"
"5"	"780"	6.7599	5.65	"dmel"
"5"	"781"	6.8776	5.75	"dmel"
"5"	"782"	7.01605	5.85	"dmel"
"5"	"783"	7.08875	5.95	"dmel"
"5"	"784"	7.13375	6.05	"dmel"
"5"	"785"	7.1995	6.15	"dmel"
"5"	"786"	7.2445	6.25	"dmel"
"5"	"787"	7.3518	6.35	"dmel"
"5"	"788"	7.4037	6.45	"dmel"
"5"	"789"	7.5629	6.55	"dmel"
"5"	"790"	7.5975	6.65	"dmel"
"5"	"791"	7.66675	6.75	"dmel"
"5"	"792"	7.7498	6.85	"dmel"
"5"	"793"	7.90555	6.95	"dmel"
"5"	"794"	8.0371	7.05	"dmel"
"5"	"795"	8.29325	7.15	"dmel"
"5"	"796"	8.4594	7.25	"dmel"
"5"	"797"	8.5563	7.35	"dmel"
"5"	"798"	8.71205	7.45	"dmel"
"5"	"799"	8.81245	7.55	"dmel"
"5"	"800"	8.86785	7.65	"dmel"
"5"	"801"	8.9094	7.75	"dmel"
"5"	"802"	9.0721	7.85	"dmel"
"5"	"803"	9.2071	7.95	"dmel"
"5"	"804"	9.4286	8.05	"dmel"
"5"	"805"	9.52205	8.15	"dmel"
"5"	"806"	9.61895	8.25	"dmel"
"5"	"807"	9.7297	8.35	"dmel"
"5"	"808"	9.86125	8.45	"dmel"
"5"	"809"	10.0551	8.55	"dmel"
"5"	"810"	10.23855	8.65	"dmel"
"5"	"811"	10.4324	8.75	"dmel"
"5"	"812"	10.56395	8.85	"dmel"
"5"	"813"	10.63665	8.95	"dmel"
"5"	"814"	10.69205	9.05	"dmel"
"5"	"815"	10.9447	9.15	"dmel"
"5"	"816"	11.33585	9.25	"dmel"
"5"	"817"	11.4812	9.35	"dmel"
"5"	"818"	11.5158	9.45	"dmel"
"5"	"819"	11.69925	9.55	"dmel"
"5"	"820"	11.85845	9.65	"dmel"
"5"	"821"	12.02805	9.75	"dmel"
"5"	"822"	12.08345	9.85	"dmel"
"5"	"823"	12.2115	9.95	"dmel"
"5"	"824"	12.2634	10.05	"dmel"
"5"	"825"	12.40875	10.15	"dmel"
"5"	"826"	12.4676	10.25	"dmel"
"5"	"827"	12.57145	10.35	"dmel"
"5"	"828"	12.8345	10.45	"dmel"
"5"	"829"	13.2118	10.55	"dmel"
"5"	"830"	13.38485	10.65	"dmel"
"5"	"831"	13.58215	10.75	"dmel"
"5"	"832"	13.7587	10.85	"dmel"
"5"	"833"	13.9733	10.95	"dmel"
"5"	"834"	14.18445	11.05	"dmel"
"5"	"835"	14.3402	11.15	"dmel"
"5"	"836"	14.5444	11.25	"dmel"
"5"	"837"	14.6967	11.35	"dmel"
"5"	"838"	14.8559	11.45	"dmel"
"5"	"839"	14.99435	11.55	"dmel"
"5"	"840"	15.0255	11.65	"dmel"
"5"	"841"	15.04625	11.75	"dmel"
"5"	"842"	15.1293	11.85	"dmel"
"5"	"843"	15.22275	11.95	"dmel"
"5"	"844"	15.3958	12.05	"dmel"
"5"	"845"	15.4685	12.15	"dmel"
"5"	"846"	15.5481	12.25	"dmel"
"5"	"847"	15.65885	12.35	"dmel"
"5"	"848"	15.9565	12.45	"dmel"
"5"	"849"	16.28185	12.55	"dmel"
"5"	"850"	16.493	12.65	"dmel"
"5"	"851"	16.60375	12.75	"dmel"
"5"	"852"	16.77335	12.85	"dmel"
"5"	"853"	16.9049	12.95	"dmel"
"5"	"854"	16.99835	13.05	"dmel"
"5"	"855"	17.1091	13.15	"dmel"
"5"	"856"	17.20255	13.25	"dmel"
"5"	"857"	17.2787	13.35	"dmel"
"5"	"858"	17.34445	13.45	"dmel"
"5"	"859"	17.41715	13.55	"dmel"
"5"	"860"	17.4414	13.65	"dmel"
"5"	"861"	17.476	13.75	"dmel"
"5"	"862"	17.5383	13.85	"dmel"
"5"	"863"	17.701	13.95	"dmel"
"5"	"864"	17.7979	14.05	"dmel"
"5"	"865"	17.84635	14.15	"dmel"
"5"	"866"	17.96055	14.25	"dmel"
"5"	"867"	18.0298	14.35	"dmel"
"5"	"868"	18.0748	14.45	"dmel"
"5"	"869"	18.1302	14.55	"dmel"
"5"	"870"	18.1475	14.65	"dmel"
"5"	"871"	18.17175	14.75	"dmel"
"5"	"872"	18.2098	14.85	"dmel"
"5"	"873"	18.2271	14.95	"dmel"
"5"	"874"	18.26515	15.05	"dmel"
"5"	"875"	18.31705	15.15	"dmel"
"5"	"876"	18.39665	15.25	"dmel"
"5"	"877"	18.46935	15.35	"dmel"
"5"	"878"	18.5524	15.45	"dmel"
"5"	"879"	18.6147	15.55	"dmel"
"5"	"880"	18.69085	15.65	"dmel"
"5"	"881"	18.8743	15.75	"dmel"
"5"	"882"	18.91235	15.85	"dmel"
"5"	"883"	19.03695	15.95	"dmel"
"5"	"884"	19.0958	16.05	"dmel"
"5"	"885"	19.2135	16.15	"dmel"
"5"	"886"	19.2412	16.25	"dmel"
"5"	"887"	19.31735	16.35	"dmel"
"5"	"888"	19.4835	16.45	"dmel"
"5"	"889"	19.5908	16.55	"dmel"
"5"	"890"	19.6358	16.65	"dmel"
"5"	"891"	19.69465	16.75	"dmel"
"5"	"892"	19.76735	16.85	"dmel"
"5"	"893"	19.8054	16.95	"dmel"
"5"	"894"	19.8781	17.05	"dmel"
"5"	"895"	20.0581	17.15	"dmel"
"5"	"896"	20.22425	17.25	"dmel"
"5"	"897"	20.3177	17.35	"dmel"
"5"	"898"	20.3973	17.45	"dmel"
"5"	"899"	20.5046	17.55	"dmel"
"5"	"900"	20.57035	17.65	"dmel"
"5"	"901"	20.5842	17.75	"dmel"
"5"	"902"	20.5911	17.85	"dmel"
"5"	"903"	20.65685	17.95	"dmel"
"5"	"904"	20.69145	18.05	"dmel"
"5"	"905"	20.78145	18.15	"dmel"
"5"	"906"	20.823	18.25	"dmel"
"5"	"907"	20.82645	18.35	"dmel"
"5"	"908"	20.83335	18.45	"dmel"
"5"	"909"	20.8991	18.55	"dmel"
"5"	"910"	20.92335	18.65	"dmel"
"5"	"911"	20.95795	18.75	"dmel"
"5"	"912"	21.00985	18.85	"dmel"
"5"	"913"	21.11715	18.95	"dmel"
"5"	"914"	21.16215	19.05	"dmel"
"5"	"915"	21.2037	19.15	"dmel"
"5"	"916"	21.2383	19.25	"dmel"
"5"	"917"	21.26255	19.35	"dmel"
"5"	"918"	21.401	19.45	"dmel"
"5"	"919"	21.42175	19.55	"dmel"
"5"	"920"	21.53945	19.65	"dmel"
"5"	"921"	21.5602	19.75	"dmel"
"5"	"922"	21.58095	19.85	"dmel"
"5"	"923"	21.7298	19.95	"dmel"
"5"	"924"	21.7402	20.05	"dmel"
"5"	"925"	21.7471	20.15	"dmel"
"5"	"926"	21.7471	20.25	"dmel"
"5"	"927"	21.81635	20.35	"dmel"
"5"	"928"	21.82325	20.45	"dmel"
"5"	"929"	21.844	20.55	"dmel"
"5"	"930"	21.8613	20.65	"dmel"
"5"	"931"	21.8613	20.75	"dmel"
"5"	"932"	21.8717	20.85	"dmel"
"5"	"933"	21.8786	20.95	"dmel"
"5"	"934"	21.89245	21.05	"dmel"
"5"	"935"	21.8959	21.15	"dmel"
"5"	"936"	21.89935	21.25	"dmel"
"5"	"937"	21.90625	21.35	"dmel"
"5"	"938"	21.9097	21.45	"dmel"
"5"	"939"	21.9097	21.55	"dmel"
"5"	"940"	21.927	21.65	"dmel"
"5"	"941"	21.98585	21.75	"dmel"
"5"	"942"	21.98585	21.85	"dmel"
"5"	"943"	21.99275	21.95	"dmel"
"5"	"944"	21.99275	22.05	"dmel"
"5"	"945"	21.99275	22.15	"dmel"
"5"	"946"	21.99275	22.25	"dmel"
"5"	"947"	21.99965	22.35	"dmel"
"5"	"948"	22.0031	22.45	"dmel"
"5"	"949"	22.0031	22.55	"dmel"
"5"	"950"	22.0031	22.65	"dmel"
"5"	"951"	22.0031	22.75	"dmel"
"5"	"952"	22.00655	22.85	"dmel"
"5"	"953"	22.0204	22.95	"dmel"
"5"	"954"	22.0204	23.05	"dmel"
"5"	"955"	22.02385	23.15	"dmel"
"5"	"956"	22.02385	23.25	"dmel"
"5"	"957"	22.02385	23.35	"dmel"
"5"	"958"	22.02385	23.45	"dmel"
"5"	"959"	22.0273	23.55	"dmel"
"5"	"960"	22.0273	23.65	"dmel"
"5"	"961"	22.03075	23.75	"dmel"
"5"	"962"	22.03765	23.85	"dmel"
"5"	"963"	22.03765	23.95	"dmel"
"5"	"964"	22.0411	24.05	"dmel"
"5"	"965"	22.0411	24.15	"dmel"
"5"	"966"	22.0411	24.25	"dmel"
"5"	"967"	22.0411	24.35	"dmel"
"5"	"968"	22.0411	24.45	"dmel"
"5"	"969"	22.0411	24.521779	"dmel"
