"chr"	"marker"	"cm"	"mb"	"sp"
"18"	"748"	25.642	8.343353	"hmel"
"15"	"749"	5.964	3.468641	"hmel"
"3"	"750"	13.3755	3.663723	"hmel"
"14"	"751"	11.929	1.7316525	"hmel"
"1"	"755"	33.593	14.0044625	"hmel"
"4"	"756"	7.151	3.667363	"hmel"
"18"	"757"	48.811	14.646895	"hmel"
"7"	"758"	23.169	9.184685	"hmel"
"17"	"759"	7.1865	2.5455125	"hmel"
"6"	"760"	7.2505	2.4014765	"hmel"
"18"	"761"	39.1175	11.8615485	"hmel"
"9"	"763"	18.2155	4.6423855	"hmel"
"18"	"764"	24.4195	7.3329425	"hmel"
"13"	"765"	1.1995	0.6119145	"hmel"
"7"	"768"	35.3025	11.5512855	"hmel"
"5"	"769"	15.7805	6.756897	"hmel"
"13"	"770"	36.5385	12.387219	"hmel"
"11"	"771"	7.287	2.6933725	"hmel"
"12"	"772"	12.0815	4.045487	"hmel"
"15"	"773"	3.582	1.96916	"hmel"
"12"	"774"	14.5195	7.155379	"hmel"
"7"	"776"	14.679	5.5919525	"hmel"
"17"	"777"	26.884	9.7802885	"hmel"
"13"	"778"	25.678	8.981547	"hmel"
"16"	"779"	2.4055	1.6259415	"hmel"
"3"	"780"	19.4235	6.134707	"hmel"
"13"	"781"	14.578	2.6936635	"hmel"
"10"	"782"	22.837	6.1976895	"hmel"
"6"	"784"	6.0505	1.826088	"hmel"
"20"	"785"	22.042	4.530782	"hmel"
"15"	"786"	4.773	2.8439505	"hmel"
"11"	"788"	20.601	9.0927715	"hmel"
"12"	"790"	1.187	1.023967	"hmel"
"10"	"791"	14.1005	4.2728335	"hmel"
"5"	"793"	16.9855	7.0318375	"hmel"
"18"	"794"	43.979	13.1877655	"hmel"
"12"	"795"	13.296	5.604107	"hmel"
"16"	"797"	17.003	5.3711775	"hmel"
"20"	"798"	19.641	4.237417	"hmel"
"11"	"801"	18.1845	8.405889	"hmel"
"19"	"802"	0	0.2072105	"hmel"
"5"	"803"	27.996	7.9137065	"hmel"
"19"	"805"	27.664	9.9515	"hmel"
"16"	"806"	8.4435	3.048607	"hmel"
"11"	"807"	8.4985	2.8425645	"hmel"
"6"	"808"	24.3235	8.1017305	"hmel"
"16"	"810"	29.199	7.441466	"hmel"
"10"	"811"	8.4055	3.2416375	"hmel"
"19"	"813"	36.1715	13.2910505	"hmel"
"11"	"814"	21.8035	9.291667	"hmel"
"13"	"815"	15.798	3.824012	"hmel"
"16"	"816"	17.003	5.443664	"hmel"
"18"	"818"	25.642	8.343435	"hmel"
"18"	"819"	23.197	6.875893	"hmel"
"16"	"820"	25.558	6.4176475	"hmel"
"15"	"821"	9.5675	4.9946345	"hmel"
"8"	"822"	7.2385	1.4938165	"hmel"
"4"	"825"	29.1525	6.760338	"hmel"
"13"	"826"	6.032	0.9453675	"hmel"
"19"	"828"	39.8265	14.079298	"hmel"
"6"	"829"	14.497	4.451835	"hmel"
"14"	"830"	13.436	1.8645755	"hmel"
"18"	"831"	3.613	1.113942	"hmel"
"1"	"832"	14.6105	3.413202	"hmel"
"20"	"833"	7.14	3.018855	"hmel"
"9"	"834"	2.3945	0.503629	"hmel"
"3"	"835"	10.9295	3.321077	"hmel"
"20"	"836"	24.43	4.982031	"hmel"
"1"	"837"	28.9165	12.637282	"hmel"
"1"	"838"	21.7775	7.160598	"hmel"
"7"	"840"	3.5935	1.1427385	"hmel"
"3"	"843"	18.221	5.843793	"hmel"
"20"	"844"	25.6205	5.339193	"hmel"
"13"	"888"	34.148	11.9504755	"hmel"
"8"	"889"	2.4385	0.654241	"hmel"
"12"	"891"	1.187	0.958225	"hmel"
"12"	"892"	30.024	11.8099075	"hmel"
"17"	"893"	7.1865	2.5456585	"hmel"
"19"	"895"	26.47	9.146463	"hmel"
"8"	"896"	14.5355	4.1669025	"hmel"
"12"	"897"	27.6785	11.5132135	"hmel"
"18"	"898"	6.03	1.5853305	"hmel"
"1"	"899"	32.398	13.602008	"hmel"
"13"	"900"	29.3305	10.5087465	"hmel"
"8"	"901"	26.6525	6.3938595	"hmel"
"15"	"902"	10.7865	5.1855965	"hmel"
"11"	"903"	12.123	4.617688	"hmel"
"18"	"904"	40.337	11.959432	"hmel"
"8"	"906"	19.3345	5.255596	"hmel"
"17"	"907"	10.8375	3.5353715	"hmel"
"15"	"908"	0	0.2819595	"hmel"
"16"	"909"	6.0255	2.6247885	"hmel"
"7"	"910"	34.124	11.193851	"hmel"
"18"	"911"	31.7755	9.9377105	"hmel"
"18"	"912"	35.424	10.9034735	"hmel"
"19"	"914"	25.277	8.482455	"hmel"
"19"	"915"	7.1875	1.3622615	"hmel"
"7"	"916"	19.5325	8.2865715	"hmel"
"12"	"917"	33.6485	13.753786	"hmel"
"7"	"918"	15.9	6.0948815	"hmel"
"7"	"919"	24.382	9.816226	"hmel"
"11"	"920"	2.4185	1.811154	"hmel"
"15"	"921"	10.7865	5.1855835	"hmel"
"1"	"922"	9.8795	1.587895	"hmel"
"16"	"923"	30.393	7.8372115	"hmel"
"5"	"924"	1.185	1.402806	"hmel"
"1"	"926"	3.6535	0.561052	"hmel"
"15"	"927"	5.964	3.7646515	"hmel"
"16"	"928"	31.582	8.348879	"hmel"
"1"	"929"	49.5885	15.4726835	"hmel"
"5"	"930"	4.7955	2.709211	"hmel"
"18"	"931"	8.468	2.037562	"hmel"
"7"	"932"	0	0.207601	"hmel"
"7"	"933"	2.3975	0.61685	"hmel"
"7"	"934"	32.964	11.0567085	"hmel"
"8"	"935"	13.3255	3.660707	"hmel"
"6"	"936"	8.451	2.7578165	"hmel"
"11"	"937"	18.1845	8.404681	"hmel"
"9"	"938"	9.6455	2.3090245	"hmel"
"7"	"939"	17.112	6.554739	"hmel"
"15"	"940"	15.7115	6.375285	"hmel"
"6"	"941"	37.6415	12.6657655	"hmel"
"19"	"942"	30.0375	11.5043085	"hmel"
"1"	"943"	25.3025	8.655277	"hmel"
"12"	"944"	14.5195	7.155368	"hmel"
"1"	"945"	4.91	0.6501215	"hmel"
"11"	"946"	15.762	7.3183845	"hmel"
"13"	"947"	36.5385	12.3719755	"hmel"
"1"	"948"	12.221	2.189447	"hmel"
"7"	"949"	18.322	7.2677685	"hmel"
"19"	"950"	10.875	1.6560815	"hmel"
"17"	"951"	9.613	3.1344315	"hmel"
"19"	"952"	18.1035	3.417544	"hmel"
"19"	"953"	4.8565	1.022002	"hmel"
"3"	"954"	25.4045	8.3992025	"hmel"
"7"	"955"	12.2265	3.634229	"hmel"
"16"	"956"	24.3465	6.287379	"hmel"
"16"	"957"	2.4055	1.6259535	"hmel"
"7"	"958"	26.804	10.5150815	"hmel"
"12"	"959"	37.189	15.402936	"hmel"
"8"	"961"	8.455	1.7497035	"hmel"
"6"	"962"	14.497	4.2847375	"hmel"
"19"	"963"	42.226	14.8352025	"hmel"
"7"	"964"	24.382	9.8353975	"hmel"
"3"	"965"	14.592	4.431088	"hmel"
"11"	"966"	19.394	8.696441	"hmel"
"19"	"967"	5.993	1.179618	"hmel"
"18"	"968"	30.5475	9.8333695	"hmel"
"19"	"969"	22.888	8.129548	"hmel"
"19"	"970"	21.692	7.745647	"hmel"
"11"	"971"	21.8035	9.3302535	"hmel"
"15"	"973"	8.3605	3.784335	"hmel"
"15"	"974"	24.236	7.7554725	"hmel"
"7"	"976"	23.169	9.172742	"hmel"
"9"	"977"	3.589	1.1476835	"hmel"
"19"	"978"	0	0.1613875	"hmel"
"12"	"980"	22.8585	9.7754205	"hmel"
"17"	"981"	4.777	1.5734735	"hmel"
"16"	"982"	13.348	3.730651	"hmel"
"17"	"983"	18.288	5.154026	"hmel"
"12"	"984"	31.2555	12.353942	"hmel"
"19"	"985"	30.0375	12.068324	"hmel"
"11"	"986"	24.1965	10.827248	"hmel"
"20"	"988"	16.0085	3.639049	"hmel"
"1"	"989"	13.4015	3.406585	"hmel"
"4"	"990"	3.5625	2.1630295	"hmel"
"11"	"991"	6.0665	2.337049	"hmel"
"6"	"992"	7.2505	2.3148325	"hmel"
"19"	"993"	33.681	13.0711685	"hmel"
"6"	"994"	2.409	1.1274595	"hmel"
"1"	"995"	26.5205	9.4562525	"hmel"
"3"	"996"	13.3755	3.5204045	"hmel"
"19"	"997"	14.6395	2.1125375	"hmel"
"15"	"998"	3.582	2.194064	"hmel"
"12"	"999"	3.581	1.471921	"hmel"
"18"	"1000"	9.6865	2.36361	"hmel"
"3"	"1001"	1.197	1.6213415	"hmel"
"8"	"1002"	14.5355	4.171082	"hmel"
"13"	"1003"	24.437	7.754847	"hmel"
"9"	"1004"	2.3945	0.521384	"hmel"
"19"	"1006"	41.0275	14.415878	"hmel"
"1"	"1007"	15.804	4.1453745	"hmel"
"19"	"1008"	16.907	2.6987175	"hmel"
"7"	"1009"	13.4565	5.4993325	"hmel"
"3"	"1010"	2.3955	1.7485525	"hmel"
"19"	"1011"	28.8265	10.9430485	"hmel"
"8"	"1012"	12.113	2.856154	"hmel"
"7"	"1013"	10.989	2.293299	"hmel"
"12"	"1014"	37.189	15.4627765	"hmel"
"19"	"1015"	1.189	0.5429715	"hmel"
"3"	"1016"	20.6235	6.3292085	"hmel"
"12"	"1017"	4.7825	1.720438	"hmel"
"5"	"1019"	3.5845	2.334292	"hmel"
"1"	"1020"	33.593	13.973909	"hmel"
"12"	"1021"	20.4725	8.6868555	"hmel"
"6"	"1022"	7.2505	2.3148065	"hmel"
"7"	"1023"	15.9	6.0922005	"hmel"
"8"	"1024"	18.117	4.792644	"hmel"
"18"	"1025"	34.214	10.584887	"hmel"
"1"	"1026"	6.1865	0.706229	"hmel"
"6"	"1027"	13.2815	4.05903	"hmel"
"18"	"1028"	2.41	1.0489595	"hmel"
"7"	"1029"	8.476	2.1384895	"hmel"
"1"	"1030"	7.378	0.876869	"hmel"
"15"	"1031"	12.0125	5.276016	"hmel"
"16"	"1032"	26.779	6.6395075	"hmel"
"15"	"1033"	23.046	7.357667	"hmel"
"5"	"1034"	10.936	4.0565395	"hmel"
"3"	"1035"	15.8035	5.433247	"hmel"
"19"	"1036"	37.3025	13.668187	"hmel"
"6"	"1037"	31.6335	10.285752	"hmel"
"6"	"1038"	13.2815	4.06411	"hmel"
"12"	"1039"	26.4495	11.261176	"hmel"
"13"	"1040"	35.3455	12.182117	"hmel"
"18"	"1041"	36.6605	11.2095015	"hmel"
"1"	"1042"	24.0805	8.470603	"hmel"
"7"	"1043"	14.679	5.7477335	"hmel"
"12"	"1044"	8.4705	2.290911	"hmel"
"17"	"1045"	5.9785	1.9097395	"hmel"
"3"	"1046"	24.2115	7.498641	"hmel"
"12"	"1047"	4.7825	1.7176175	"hmel"
"6"	"1048"	34.031	11.5496645	"hmel"
"11"	"1049"	1.2095	1.4616835	"hmel"
"16"	"1050"	1.2	1.057669	"hmel"
"11"	"1051"	12.123	4.627718	"hmel"
"12"	"1052"	34.7885	14.414675	"hmel"
"1"	"1053"	16.9905	5.033277	"hmel"
"1"	"1054"	0	0.050424	"hmel"
"15"	"1055"	5.964	3.7144655	"hmel"
"1"	"1056"	1.192	0.3155455	"hmel"
"11"	"1057"	13.331	6.012224	"hmel"
"13"	"1058"	26.9	9.7909815	"hmel"
"16"	"1059"	7.2315	2.875883	"hmel"
"6"	"1060"	23.1	7.4739025	"hmel"
"8"	"1061"	3.5815	1.126743	"hmel"
"18"	"1062"	42.765	12.947779	"hmel"
"18"	"1063"	13.3625	3.5658795	"hmel"
"6"	"1064"	6.0505	1.8169345	"hmel"
"7"	"1065"	35.3025	11.446587	"hmel"
"8"	"1066"	18.117	4.809947	"hmel"
"15"	"1067"	8.3605	3.820512	"hmel"
"7"	"1068"	3.5935	1.200382	"hmel"
"7"	"1069"	26.804	10.5842495	"hmel"
"17"	"1070"	2.379	1.360478	"hmel"
"15"	"1071"	19.409	6.681129	"hmel"
"1"	"1072"	27.7315	10.3676045	"hmel"
"17"	"1073"	17.0595	4.6558205	"hmel"
"1"	"1074"	50.7735	15.7129315	"hmel"
"8"	"1075"	7.2385	1.4739725	"hmel"
"8"	"1076"	20.552	5.760205	"hmel"
"12"	"1077"	3.581	1.544641	"hmel"
"12"	"1078"	15.7625	7.762958	"hmel"
"12"	"1079"	34.7885	14.492653	"hmel"
"7"	"1080"	2.3975	0.7010875	"hmel"
"15"	"1081"	9.5675	5.0366115	"hmel"
"18"	"1082"	45.1955	13.442923	"hmel"
"19"	"1083"	39.8265	14.0922605	"hmel"
"8"	"1084"	19.3345	5.255647	"hmel"
"17"	"1085"	13.3335	4.1558775	"hmel"
"7"	"1086"	13.4565	5.1926495	"hmel"
"6"	"1087"	18.1655	5.6913565	"hmel"
"7"	"1088"	23.169	9.1843915	"hmel"
"19"	"1089"	36.1715	13.3760635	"hmel"
"7"	"1090"	4.799	1.5848065	"hmel"
"1"	"1091"	21.7775	7.151104	"hmel"
"19"	"1092"	38.598	13.7328315	"hmel"
"1"	"1093"	34.8335	14.2602395	"hmel"
"6"	"1094"	19.396	5.8740835	"hmel"
"6"	"1095"	12.068	3.787212	"hmel"
"17"	"1096"	0	0.4383425	"hmel"
"18"	"1097"	25.642	8.3903995	"hmel"
"6"	"1098"	1.2055	0.675827	"hmel"
"12"	"1099"	13.296	5.609218	"hmel"
"18"	"1100"	32.9945	10.106535	"hmel"
"13"	"1101"	30.5355	11.058554	"hmel"
"19"	"1102"	31.2115	12.8404865	"hmel"
"7"	"1103"	30.492	10.9922015	"hmel"
"18"	"1104"	17.0305	5.6236095	"hmel"
"3"	"1105"	9.71	2.919273	"hmel"
"12"	"1106"	33.6485	13.800193	"hmel"
"7"	"1107"	35.3025	11.520465	"hmel"
"13"	"1109"	18.2405	6.515613	"hmel"
"18"	"1110"	10.912	2.8593735	"hmel"
"15"	"1111"	21.8485	6.777298	"hmel"
"3"	"1112"	17.0135	5.662785	"hmel"
"17"	"1113"	8.3915	2.8895595	"hmel"
"6"	"1114"	10.8615	3.820748	"hmel"
"15"	"1115"	1.1955	1.8509815	"hmel"
"9"	"1116"	8.4325	1.7763465	"hmel"
"6"	"1119"	9.6585	3.309311	"hmel"
"18"	"1120"	20.7225	6.4889905	"hmel"
"17"	"1121"	19.51	7.647341	"hmel"
"12"	"1122"	0	0.317602	"hmel"
"11"	"1123"	23.004	9.900271	"hmel"
"11"	"1124"	10.919	3.8470655	"hmel"
"19"	"1125"	15.84	2.4744005	"hmel"
"6"	"1127"	0	0.324554	"hmel"
"13"	"1128"	31.7405	11.370907	"hmel"
"17"	"1129"	15.8275	4.3215535	"hmel"
"19"	"1130"	28.8265	10.8390475	"hmel"
"8"	"1131"	9.67	1.9902605	"hmel"
"18"	"1133"	4.8195	1.2624695	"hmel"
"18"	"1134"	18.2595	6.0082455	"hmel"
"6"	"1135"	36.4395	12.2626585	"hmel"
"16"	"1136"	9.6605	3.1717215	"hmel"
"16"	"1137"	21.909	5.9757125	"hmel"
"19"	"1138"	19.2945	5.105698	"hmel"
"19"	"1139"	27.664	9.877401	"hmel"
"18"	"1141"	23.197	6.9979995	"hmel"
"15"	"1142"	14.482	5.7994385	"hmel"
"17"	"1143"	3.5755	1.4190005	"hmel"
"20"	"1144"	13.518	3.341664	"hmel"
"15"	"1145"	18.1775	6.596389	"hmel"
"19"	"1146"	8.407	1.5116185	"hmel"
"7"	"1147"	25.597	10.3911305	"hmel"
"15"	"1148"	14.482	5.806587	"hmel"
"7"	"1149"	7.2405	1.945995	"hmel"
"7"	"1150"	36.446	11.8961	"hmel"
"16"	"1151"	25.558	6.4252155	"hmel"
"13"	"1152"	37.736	12.8059035	"hmel"
"15"	"1153"	15.7115	6.439728	"hmel"
"7"	"1154"	36.446	11.974781	"hmel"
"1"	"1155"	19.3885	6.3527475	"hmel"
"8"	"1156"	27.8585	6.940845	"hmel"
"7"	"1157"	21.9555	9.1575965	"hmel"
"16"	"1158"	20.6885	5.6195035	"hmel"
"18"	"1159"	41.5525	12.269453	"hmel"
"1"	"1160"	45.9915	15.2287685	"hmel"
"1"	"1161"	11.1445	1.297743	"hmel"
"13"	"1162"	15.798	3.772807	"hmel"
"3"	"1163"	6.038	2.2439245	"hmel"
"15"	"1164"	20.6425	6.7177865	"hmel"
"7"	"1165"	18.322	7.7336895	"hmel"
"6"	"1166"	9.6585	3.3093225	"hmel"
"13"	"1167"	23.1965	6.9166235	"hmel"
"1"	"1168"	51.958	15.85001	"hmel"
"18"	"1169"	28.0925	9.3377025	"hmel"
"1"	"1170"	42.3445	14.5957645	"hmel"
"1"	"1171"	18.1885	5.7048615	"hmel"
"15"	"1172"	9.5675	4.989069	"hmel"
"6"	"1173"	14.497	4.3880075	"hmel"
"18"	"1174"	0	0.4563585	"hmel"
"7"	"1175"	20.7395	9.0054405	"hmel"
"18"	"1176"	37.8945	11.6409185	"hmel"
"1"	"1177"	31.166	12.809144	"hmel"
"11"	"1178"	8.4985	2.851023	"hmel"
"12"	"1179"	1.187	0.814092	"hmel"
"18"	"1180"	24.4195	7.4327925	"hmel"
"1"	"1181"	43.5695	14.871878	"hmel"
"6"	"1183"	15.7125	5.179812	"hmel"
"13"	"1184"	14.578	2.882995	"hmel"
"12"	"1185"	19.2745	8.360674	"hmel"
"6"	"1186"	29.2245	9.1005495	"hmel"
"6"	"1187"	1.2055	0.6320925	"hmel"
"16"	"1188"	8.4435	3.0448075	"hmel"
"5"	"1190"	0	0.50019	"hmel"
"19"	"1191"	20.4945	6.817439	"hmel"
"6"	"1192"	8.451	2.763523	"hmel"
"1"	"1193"	28.9165	12.0962855	"hmel"
"12"	"1194"	31.2555	12.190639	"hmel"
"3"	"1195"	0	0.792336	"hmel"
"15"	"1196"	4.773	2.7670015	"hmel"
"18"	"1197"	12.138	3.1447845	"hmel"
"12"	"1198"	10.9175	3.546297	"hmel"
"11"	"1199"	9.713	3.2317415	"hmel"
"1"	"1200"	37.3425	14.3666935	"hmel"
"6"	"1201"	30.432	9.407806	"hmel"
"7"	"1203"	3.5935	1.163145	"hmel"
"11"	"1204"	14.545	6.6807755	"hmel"
"7"	"1205"	32.964	11.0692355	"hmel"
"13"	"1206"	13.365	2.2931775	"hmel"
"12"	"1207"	18.097	8.025041	"hmel"
"1"	"1208"	14.6105	3.662236	"hmel"
"13"	"1209"	10.942	1.9356855	"hmel"
"3"	"1210"	19.4235	6.1427165	"hmel"
"16"	"1211"	14.569	4.7608685	"hmel"
"7"	"1212"	12.2265	3.059787	"hmel"
"6"	"1213"	35.238	12.004028	"hmel"
"8"	"1214"	25.4395	5.9861585	"hmel"
"7"	"1215"	28.0255	10.8180785	"hmel"
"16"	"1216"	33.973	8.8422275	"hmel"
"12"	"1217"	32.454	13.0359635	"hmel"
"16"	"1218"	0	0.423975	"hmel"
"11"	"1219"	6.0665	2.5440725	"hmel"
"11"	"1220"	8.4985	2.750848	"hmel"
"7"	"1221"	14.679	5.686158	"hmel"
"5"	"1222"	2.381	2.001631	"hmel"
"4"	"1223"	1.188	1.9541085	"hmel"
"8"	"1224"	0	0.043367	"hmel"
"19"	"1225"	12.1615	1.781614	"hmel"
"18"	"1226"	26.8675	9.0384465	"hmel"
"19"	"1227"	3.598	0.8436725	"hmel"
"6"	"1228"	0	0.2677545	"hmel"
"6"	"1229"	6.0505	1.7948185	"hmel"
"11"	"1230"	10.919	3.829065	"hmel"
"7"	"1231"	20.7395	8.9641915	"hmel"
"8"	"1232"	1.2195	0.2766305	"hmel"
"11"	"1233"	9.713	3.0581685	"hmel"
"6"	"1234"	2.409	1.1268125	"hmel"
"6"	"1236"	10.8615	3.69059	"hmel"
"12"	"1237"	32.454	13.048653	"hmel"
"12"	"1239"	21.664	9.017784	"hmel"
"7"	"1240"	19.5325	7.953389	"hmel"
"3"	"1241"	18.221	5.8508955	"hmel"
"13"	"1242"	17.021	5.192394	"hmel"
"3"	"1243"	23.0125	7.2266755	"hmel"
"13"	"1244"	25.678	8.968619	"hmel"
"3"	"1245"	10.9295	3.293053	"hmel"
"16"	"1246"	4.817	1.978816	"hmel"
"19"	"1247"	13.365	1.906308	"hmel"
"13"	"1248"	32.9475	11.786499	"hmel"
"7"	"1249"	7.2405	1.9459965	"hmel"
"6"	"1250"	32.831	10.994934	"hmel"
"12"	"1251"	9.676	2.9960025	"hmel"
"6"	"1252"	21.8755	6.7575365	"hmel"
"3"	"1253"	21.8215	6.73579	"hmel"
"11"	"1254"	0	0.7106355	"hmel"
"8"	"1255"	13.3255	3.6271625	"hmel"
"18"	"1256"	14.5885	4.15893	"hmel"
"17"	"1257"	12.0775	3.9595355	"hmel"
"17"	"1258"	1.1865	1.128359	"hmel"
"4"	"1259"	2.3735	2.00844	"hmel"
"18"	"1260"	15.8095	5.0045045	"hmel"
"1"	"1261"	8.621	1.0125575	"hmel"
"11"	"1262"	20.601	9.092781	"hmel"
"9"	"1264"	0	0.1144575	"hmel"
"3"	"1265"	21.8215	6.7918175	"hmel"
"15"	"1267"	4.773	2.802204	"hmel"
"12"	"1268"	25.2115	11.1781605	"hmel"
"12"	"1269"	24.0615	10.63681	"hmel"
"11"	"1270"	16.9745	7.924844	"hmel"
"15"	"1271"	3.582	2.307285	"hmel"
"15"	"1272"	21.8485	6.8373575	"hmel"
"7"	"1273"	28.0255	10.815629	"hmel"
"9"	"1274"	4.7885	1.2143435	"hmel"
"13"	"1275"	12.1535	2.2443035	"hmel"
"3"	"1276"	8.489	2.5314715	"hmel"
"7"	"1277"	17.112	6.483009	"hmel"
"16"	"1278"	29.199	7.3127655	"hmel"
"20"	"1279"	17.225	4.0088695	"hmel"
"5"	"1280"	8.4935	3.4576235	"hmel"
"1"	"1281"	22.9745	7.9786065	"hmel"
"12"	"1282"	12.0815	4.0813785	"hmel"
"12"	"1283"	0	0.3468755	"hmel"
"13"	"1284"	28.122	10.12996	"hmel"
